foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,2.0,1,13,4,6,4,4
0.0,1.0,1,12,4,6,4,4
-4.0,-13.0,1,11,4,6,4,2
-3.0,-13.0,6,11,3,1,2,2
-2.0,-13.0,6,11,2,1,2,2
-1.0,-13.0,6,11,1,1,2,3
-1.0,-12.0,5,1,1,3,3,3
-1.0,-11.0,4,1,1,3,3,3
-1.0,-10.0,3,1,1,3,3,3
-1.0,-9.0,2,1,1,3,3,3
-1.0,-8.0,1,1,1,3,3,1
-2.0,-8.0,1,5,1,2,1,1
-3.0,-8.0,1,5,1,1,1,4
-3.0,-9.0,1,4,2,1,4,2
-2.0,-9.0,1,4,1,1,2,4
-2.0,-10.0,1,3,1,2,4,4
-2.0,-11.0,1,2,1,2,4,4
-2.0,-12.0,1,1,1,2,4,1
-3.0,-12.0,3,1,1,1,1,3
-3.0,-11.0,2,1,1,1,3,3
-2.0,-5.0,13,12,1,15,1,3
-2.0,-4.0,12,1,18,15,3,2
-1.0,-4.0,12,13,17,1,2,2
0.0,-4.0,12,13,16,1,2,3
0.0,-3.0,11,1,16,17,3,3
0.0,-2.0,10,1,16,17,3,3
0.0,-1.0,9,1,16,17,3,3
9.0,12.0,8,1,16,17,3,1
8.0,12.0,8,17,1,16,1,1
7.0,12.0,8,17,1,15,1,1
6.0,12.0,8,17,1,14,1,1
5.0,12.0,8,17,1,13,1,1
4.0,12.0,8,17,1,12,1,1
3.0,12.0,8,17,1,11,1,1
2.0,12.0,8,17,1,10,1,1
1.0,12.0,8,17,1,9,1,1
