foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-26.0,8.0,1,24,16,1,2,2
-24.0,8.0,1,24,15,1,2,2
-22.0,8.0,1,24,14,1,2,2
-20.0,8.0,1,24,13,1,2,2
-18.0,8.0,1,24,12,1,2,2
-16.0,8.0,1,24,11,1,2,2
-14.0,8.0,1,24,10,1,2,2
-12.0,8.0,1,24,9,1,2,2
-10.0,8.0,1,24,8,1,2,2
-8.0,8.0,1,24,7,1,2,2
-6.0,8.0,1,24,6,1,2,4
-6.0,6.0,1,23,6,27,4,2
-4.0,6.0,2,23,5,1,2,4
-4.0,4.0,1,22,5,28,4,2
-2.0,4.0,3,22,4,1,2,4
-2.0,2.0,1,21,4,29,4,2
0.0,2.0,4,21,3,1,2,4
4.0,12.0,1,20,3,30,4,4
4.0,10.0,1,19,3,30,4,4
4.0,8.0,1,18,3,30,4,4
4.0,6.0,1,17,3,30,4,4
4.0,4.0,1,16,3,30,4,1
2.0,4.0,5,16,1,29,1,4
2.0,2.0,1,15,4,29,4,1
0.0,2.0,7,15,1,28,1,4
50.0,4.0,1,14,5,28,4,1
48.0,4.0,9,14,1,27,1,1
46.0,4.0,10,14,1,26,1,1
44.0,4.0,10,14,1,25,1,1
42.0,4.0,10,14,1,24,1,1
40.0,4.0,10,14,1,23,1,1
38.0,4.0,10,14,1,22,1,1
