foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-2.0,22.0,1,21,2,15,4,4
-2.0,20.0,1,20,3,15,4,4
-2.0,18.0,1,19,4,15,4,4
-2.0,16.0,1,18,5,15,4,4
-2.0,14.0,1,17,6,15,4,4
-2.0,12.0,1,16,7,15,4,4
-2.0,10.0,1,15,7,15,4,4
-2.0,8.0,1,14,7,15,4,4
-2.0,6.0,1,13,18,15,4,4
-2.0,4.0,1,12,18,15,4,4
-2.0,2.0,1,11,18,15,4,2
0.0,2.0,11,11,17,1,2,4
-26.0,-26.0,1,10,17,16,4,2
-24.0,-26.0,11,10,16,1,2,3
-24.0,-24.0,10,1,16,1,3,2
-22.0,-24.0,9,11,15,1,2,3
-22.0,-22.0,8,1,15,3,3,2
-20.0,-22.0,8,12,14,1,2,3
-20.0,-20.0,12,1,14,4,3,2
-18.0,-20.0,12,13,13,1,2,3
-18.0,-18.0,11,1,13,5,3,2
-16.0,-18.0,11,14,12,1,2,3
-16.0,-16.0,10,1,12,6,3,2
-14.0,-16.0,10,15,11,1,2,3
-14.0,-14.0,9,1,11,7,3,2
-12.0,-14.0,9,16,10,1,2,3
-12.0,-12.0,8,1,10,8,3,2
-10.0,-12.0,8,17,9,1,2,3
-10.0,-10.0,7,1,9,9,3,2
-8.0,-10.0,7,18,8,1,2,3
-8.0,-8.0,6,1,8,25,3,2
-6.0,-8.0,6,19,7,1,2,3
-6.0,-6.0,5,1,7,26,3,2
-4.0,-6.0,5,20,6,1,2,3
-4.0,-4.0,4,1,6,27,3,2
-2.0,-4.0,4,21,5,1,2,3
-2.0,-2.0,3,1,5,28,3,2
0.0,-2.0,3,22,4,1,2,3
0.0,42.0,2,1,4,29,3,1
-2.0,42.0,2,1,1,28,1,1
-4.0,42.0,2,2,1,27,1,4
-4.0,40.0,1,1,1,27,4,1
-6.0,40.0,3,2,1,26,1,4
-6.0,38.0,1,1,1,26,4,1
-8.0,38.0,4,2,1,25,1,4
-8.0,36.0,1,1,1,25,4,1
-10.0,36.0,5,2,1,24,1,4
-10.0,34.0,1,1,1,24,4,1
-12.0,34.0,6,2,1,23,1,4
-12.0,32.0,1,1,1,23,4,1
-14.0,32.0,7,2,1,22,1,4
-14.0,30.0,1,1,1,22,4,1
-16.0,30.0,8,17,1,21,1,4
-16.0,28.0,1,16,12,21,4,4
-16.0,26.0,1,15,12,21,4,4
-16.0,24.0,1,14,12,21,4,4
-16.0,22.0,1,13,12,21,4,4
-16.0,20.0,1,12,12,21,4,4
-16.0,18.0,1,11,12,21,4,4
-16.0,16.0,1,10,12,21,4,2
-14.0,16.0,7,10,11,1,2,4
-14.0,14.0,1,9,11,22,4,2
-12.0,14.0,9,9,10,1,2,4
-12.0,12.0,1,8,10,23,4,2
-10.0,12.0,11,8,9,1,2,4
-10.0,10.0,1,7,9,24,4,2
-8.0,10.0,13,7,8,1,2,4
-8.0,8.0,1,6,8,25,4,2
-6.0,8.0,15,6,7,1,2,4
-6.0,6.0,1,5,7,26,4,2
-4.0,6.0,20,5,6,1,2,4
-4.0,4.0,1,4,6,27,4,2
-2.0,4.0,21,4,5,1,2,4
-2.0,2.0,1,3,5,28,4,2
0.0,2.0,22,3,4,1,2,4
-2.0,-38.0,1,2,4,29,4,2
0.0,-38.0,23,2,3,1,2,3
0.0,-36.0,22,1,3,1,3,3
0.0,-34.0,21,1,3,2,3,3
0.0,-32.0,20,1,3,3,3,3
0.0,-30.0,19,1,3,4,3,3
0.0,-28.0,18,1,3,5,3,3
0.0,-26.0,17,1,3,6,3,3
0.0,-24.0,16,1,3,7,3,3
0.0,-22.0,15,1,3,8,3,3
0.0,-20.0,14,1,3,9,3,3
0.0,-18.0,13,1,3,30,3,3
0.0,-16.0,12,1,3,30,3,3
0.0,-14.0,11,1,3,30,3,3
0.0,-12.0,10,1,3,30,3,3
0.0,-10.0,9,1,3,30,3,3
0.0,-8.0,8,1,3,30,3,3
0.0,-6.0,7,1,3,30,3,3
0.0,-4.0,6,1,3,30,3,3
0.0,-2.0,5,1,3,30,3,3
2.0,26.0,4,1,3,30,3,1
0.0,26.0,4,18,1,29,1,4
0.0,24.0,1,17,1,29,4,4
0.0,22.0,1,16,1,29,4,4
0.0,20.0,1,15,1,29,4,4
0.0,18.0,1,14,1,29,4,4
0.0,16.0,1,13,1,29,4,4
0.0,14.0,1,12,1,29,4,4
0.0,12.0,1,11,1,29,4,4
0.0,10.0,1,11,1,29,4,4
0.0,8.0,1,12,1,29,4,4
0.0,6.0,1,11,1,29,4,4
0.0,4.0,1,10,1,29,4,4
0.0,2.0,1,9,1,29,4,4
24.0,-4.0,1,8,1,29,4,1
22.0,-4.0,17,8,1,28,1,1
20.0,-4.0,17,8,1,27,1,1
18.0,-4.0,17,8,1,26,1,1
16.0,-4.0,17,8,1,25,1,1
14.0,-4.0,17,8,1,24,1,1
12.0,-4.0,17,8,1,23,1,1
10.0,-4.0,17,8,1,22,1,1
8.0,-4.0,17,8,1,21,1,1
6.0,-4.0,17,8,1,20,1,1
4.0,-4.0,17,8,1,19,1,1
2.0,-4.0,17,8,1,18,1,3
2.0,-2.0,16,1,11,18,3,1
0.0,-2.0,16,9,1,17,1,3
-10.0,-2.0,15,1,12,17,3,2
-8.0,-2.0,15,1,11,1,2,2
