foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
8.0,-4.0,19,2,1,21,1,1
7.0,-4.0,19,2,1,20,1,1
6.0,-4.0,19,2,1,19,1,1
5.0,-4.0,19,2,1,18,1,1
4.0,-4.0,23,2,1,17,1,1
3.0,-4.0,23,2,1,16,1,1
2.0,-4.0,23,2,1,15,1,1
1.0,-4.0,23,2,1,14,1,1
0.0,-4.0,23,2,1,13,1,3
0.0,-3.0,22,1,11,13,3,3
0.0,-2.0,21,1,11,13,3,3
0.0,-1.0,20,1,11,13,3,3
0.0,-4.0,19,1,11,13,3,3
0.0,-3.0,18,1,11,13,3,3
0.0,-2.0,17,1,11,13,3,3
0.0,-1.0,16,1,11,13,3,3
6.0,-2.0,15,1,11,13,3,1
5.0,-2.0,15,10,1,12,1,1
4.0,-2.0,15,10,1,11,1,1
3.0,-2.0,15,10,1,10,1,1
